customerID,value_segment,MonthlyCharges,Contract,tenure,Churn,churn_probability
1475-VWVDO,High-Value,74.9,Month-to-month,7,No,0.7724801968483123
3754-DXMRT,Low-Value,44.15,Month-to-month,2,Yes,0.7722651299282431
3643-AHCFP,High-Value,95.6,Month-to-month,7,Yes,0.7721934202203945
5293-WXJAK,High-Value,104.05,Month-to-month,11,Yes,0.7720706736936375
3050-GBUSH,Low-Value,34.8,Month-to-month,3,No,0.7718399586519659
9795-SHUHB,Low-Value,58.2,Two year,66,No,0.7714488366305733
6432-TWQLB,High-Value,85.4,Month-to-month,5,Yes,0.7713049261155515
4030-VPZBD,Low-Value,30.9,Month-to-month,2,Yes,0.7710787745929059
7495-OOKFY,High-Value,80.65,Month-to-month,8,Yes,0.7710575067333528
7993-PYKOF,High-Value,75.0,Month-to-month,8,Yes,0.7706835214056538
7593-XFKDI,Low-Value,46.3,Month-to-month,1,Yes,0.7703237818462714
6127-IYJOZ,Low-Value,45.85,Month-to-month,1,No,0.7700640265983124
4423-YLHDV,High-Value,104.4,Month-to-month,21,Yes,0.7698304453091332
8778-LMWTJ,High-Value,74.85,Month-to-month,9,No,0.769676613449837
5759-RCVCB,Low-Value,35.2,Month-to-month,3,Yes,0.7695065360102749
0224-RLWWD,Low-Value,44.3,Month-to-month,2,No,0.7693698276921612
4813-HQMGZ,High-Value,90.25,Month-to-month,8,No,0.7688018407442733
8837-VVWLQ,High-Value,84.95,Month-to-month,8,Yes,0.7683273335984352
6158-HDPXZ,Low-Value,25.35,Month-to-month,1,No,0.7677124180145172
7054-LGEQW,Low-Value,45.95,Month-to-month,1,Yes,0.7676798545668533
5103-MHMHY,Low-Value,45.95,Month-to-month,1,Yes,0.7676798545668533
6339-YPSAH,High-Value,73.8,Month-to-month,9,No,0.7676267198214471
7890-VYYWG,Low-Value,36.45,Month-to-month,3,Yes,0.7674297626117688
4088-YLDSU,High-Value,104.15,One year,55,Yes,0.7673539627872015
1236-WFCDV,High-Value,90.45,Month-to-month,14,Yes,0.7672916989460261
3538-WZPHD,Low-Value,29.6,Month-to-month,3,Yes,0.7672891244934904
3165-HDOEW,Low-Value,45.85,Month-to-month,1,Yes,0.766920560010701
4237-RLAQD,Low-Value,45.85,Month-to-month,1,Yes,0.766920560010701
5133-POWUA,Low-Value,45.8,Month-to-month,1,No,0.76654026553421
2696-NARTR,High-Value,73.85,Month-to-month,11,Yes,0.7664537297143924
4566-NECEV,High-Value,96.55,Month-to-month,5,No,0.7663404531654667
1579-KLYDT,High-Value,90.45,Month-to-month,7,Yes,0.7659015130484869
6032-IGALN,Low-Value,25.1,Month-to-month,1,Yes,0.7658111314775133
9117-SHLZX,Low-Value,45.7,Month-to-month,1,Yes,0.7657783828130698
0887-HJGAR,Low-Value,45.7,Month-to-month,1,Yes,0.7657783828130698
8266-VBFQL,High-Value,90.4,Month-to-month,4,No,0.7657308104165992
7273-TEFQD,Low-Value,41.15,Month-to-month,3,Yes,0.7652569676778147
2754-VDLTR,High-Value,95.2,Month-to-month,10,Yes,0.7652046340738596
3533-UVMOM,High-Value,70.95,Two year,68,No,0.7651132153897127
9244-ZVAPM,Low-Value,45.6,Month-to-month,1,No,0.76501477593207
8104-OSKWT,High-Value,79.8,Month-to-month,12,No,0.7646698925506761
3566-HJGPK,Low-Value,45.55,Month-to-month,1,No,0.7646323262641757
5931-FLJJF,Low-Value,70.1,Month-to-month,7,Yes,0.7643901488080986
6994-KERXL,Low-Value,55.9,Month-to-month,4,No,0.7643322759383863
4367-NHWMM,Low-Value,24.9,Month-to-month,1,No,0.7642823425960356
3798-EPWRR,Low-Value,43.95,Month-to-month,2,No,0.76370952872878
6235-VDHOM,Low-Value,28.45,Month-to-month,5,Yes,0.7636181798810253
3914-FDRHP,High-Value,86.25,Month-to-month,9,No,0.7636088119447003
5692-FPTAH,Low-Value,45.4,Month-to-month,1,Yes,0.7634823940012386
2275-RBYQS,Low-Value,45.4,Month-to-month,1,No,0.7634823940012386
6615-NGGZJ,High-Value,100.55,Month-to-month,14,Yes,0.7632299643294764
7754-IXRMC,Low-Value,45.35,Month-to-month,1,No,0.7630982226321155
0495-ZBNGW,High-Value,79.9,Month-to-month,5,Yes,0.7630695234102922
0772-GYEQQ,High-Value,88.35,Month-to-month,3,Yes,0.763024814344547
8714-CTZJW,High-Value,82.85,Month-to-month,4,No,0.7627754949175077
2538-OIMXF,Low-Value,24.7,Month-to-month,1,No,0.7627466656122064
6582-OIVSP,Low-Value,45.3,Month-to-month,1,No,0.7627136211970568
7065-YUNRY,Low-Value,45.3,Month-to-month,1,Yes,0.7627136211970568
8481-YYXWG,High-Value,89.35,Month-to-month,5,Yes,0.7627022825901103
7912-SYRQT,High-Value,75.1,Month-to-month,7,Yes,0.762439805167232
3669-OYSJI,Low-Value,46.2,Month-to-month,1,Yes,0.7616210209166195
0708-SJDIS,Low-Value,65.0,Month-to-month,34,No,0.7616129962552053
5442-XSDCW,High-Value,79.5,Month-to-month,11,Yes,0.7615605890333396
7252-NTGSS,Low-Value,45.15,Month-to-month,1,No,0.7615572379905586
1731-TVIUK,High-Value,93.5,Month-to-month,4,Yes,0.7615526062228796
9518-XXBXE,High-Value,75.3,Month-to-month,10,No,0.761169669759088
3317-HRTNN,Low-Value,45.7,Month-to-month,5,Yes,0.7609624758596343
9136-ALYBR,Low-Value,24.45,Month-to-month,1,Yes,0.7608173971515579
2833-SLKDQ,Low-Value,45.05,Month-to-month,1,Yes,0.7607841683026754
5519-NPHVG,High-Value,94.2,Month-to-month,12,Yes,0.760518132606877
9895-VFOXH,Low-Value,24.4,Month-to-month,1,No,0.7604302553609433
3439-GVUSX,Low-Value,24.4,Month-to-month,1,No,0.7604302553609433
8695-WDYEA,Low-Value,51.25,Month-to-month,1,No,0.7600557735310481
9564-KCLHR,Low-Value,51.25,Month-to-month,1,Yes,0.7600557735310481
8950-MTZNV,Low-Value,44.95,Month-to-month,1,No,0.7600093820492718
6034-YMTOB,High-Value,75.65,Month-to-month,5,No,0.7599130326688567
9537-VHDTA,Low-Value,51.2,Month-to-month,1,No,0.7596677883885692
6656-JWRQX,Low-Value,30.55,Month-to-month,1,No,0.7593127463235865
5701-YVSVF,High-Value,82.9,Month-to-month,11,No,0.7591977443009936
9743-DQKQW,Low-Value,25.1,Month-to-month,3,No,0.759073747054892
2209-XADXF,Low-Value,25.25,Month-to-month,1,No,0.7589416727814396
5351-QESIO,Low-Value,24.2,Month-to-month,1,No,0.7588773999117396
2672-OJQZP,Low-Value,44.75,Month-to-month,1,No,0.7584546651040591
2592-SEIFQ,Low-Value,24.75,Month-to-month,3,Yes,0.7584352373169518
8873-GLDMH,High-Value,73.85,Month-to-month,6,No,0.7579386227585557
9601-BRXPO,High-Value,104.95,Month-to-month,25,Yes,0.7574898027626743
3946-MHCZW,Low-Value,50.9,Month-to-month,1,Yes,0.7573308814671962
0506-LVNGN,High-Value,75.55,Month-to-month,5,Yes,0.7573196675222562
4146-SVFUD,Low-Value,44.6,Month-to-month,1,No,0.7572841313875044
8260-NGFNY,Low-Value,25.2,Month-to-month,1,Yes,0.7571889722690669
2495-INZWQ,Low-Value,44.55,Month-to-month,4,Yes,0.7571490373718973
5747-PMBSQ,High-Value,92.5,Month-to-month,10,Yes,0.7569361880409196
4816-JBHOV,Low-Value,44.7,Month-to-month,2,Yes,0.7567821999529649
1541-ETJZO,Low-Value,62.05,Month-to-month,1,Yes,0.7567488174458709
2141-RRYGO,Low-Value,68.65,Month-to-month,4,Yes,0.7567276374254472
5022-JNQEQ,High-Value,75.85,Month-to-month,9,No,0.7566190619188226
1785-BPHTP,High-Value,85.45,Month-to-month,28,No,0.7565913556190936
2079-FBMZK,Low-Value,69.25,Month-to-month,6,Yes,0.7565667989281544
9389-ACWBI,Low-Value,69.95,Month-to-month,5,No,0.7563914257442622
7794-JASDG,Low-Value,50.75,Month-to-month,1,No,0.7561566527230619
5858-EAFCZ,Low-Value,44.45,Month-to-month,1,No,0.7561097492787732
6595-COKXZ,Low-Value,44.45,Month-to-month,1,Yes,0.7561097492787732
9620-ENEJV,High-Value,70.55,Month-to-month,6,No,0.7560718708995476
6637-KYRCV,Low-Value,30.5,Month-to-month,5,No,0.7559894425091938
6888-SBYAI,Low-Value,50.7,Month-to-month,1,No,0.7557643887574672
6982-SSHFK,Low-Value,44.4,Month-to-month,1,Yes,0.7557174342363875
2235-DWLJU,Low-Value,44.4,Month-to-month,6,No,0.755576660100421
6366-ZGQGL,Low-Value,24.8,Month-to-month,1,Yes,0.7554233442533927
2947-DOMLJ,Low-Value,50.6,Month-to-month,1,Yes,0.7549785803839897
0082-LDZUE,Low-Value,44.3,Month-to-month,1,No,0.7549315237781205
1527-SXDPN,High-Value,96.25,Two year,52,Yes,0.7547938686850804
7952-OBOYL,High-Value,89.85,Month-to-month,3,No,0.7547821040657734
3096-IZETN,High-Value,78.1,Month-to-month,12,Yes,0.7545373240487205
0988-JRWWP,Low-Value,54.2,Month-to-month,3,No,0.7543874432750062
6048-QBXKL,Low-Value,56.55,Month-to-month,2,No,0.7543304415617713
2187-PKZAY,High-Value,79.95,Month-to-month,12,No,0.75425260386345
4072-IPYLT,Low-Value,51.05,Month-to-month,36,No,0.7541681257392128
0641-EVBOJ,High-Value,82.3,Month-to-month,3,No,0.754161399758304
8993-PHFWD,Low-Value,25.25,Month-to-month,3,Yes,0.7541071351008283
7250-EQKIY,Low-Value,50.45,Month-to-month,1,Yes,0.7537966696323316
8280-MQRQN,Low-Value,50.45,Month-to-month,1,Yes,0.7537966696323316
7663-RGWBC,Low-Value,44.15,Month-to-month,1,Yes,0.7537494600754779
3415-TAILE,Low-Value,65.7,Month-to-month,2,Yes,0.7533143692526345
3034-ZBEQN,Low-Value,34.7,One year,48,Yes,0.7532802351985125
1254-IZEYF,High-Value,99.95,Month-to-month,31,Yes,0.7532171588496961
3926-CUQZX,Low-Value,45.1,Month-to-month,1,Yes,0.7530246249055279
3811-VBYBZ,High-Value,99.8,Month-to-month,7,Yes,0.7526564268504997
9526-BIHHD,Low-Value,29.7,Month-to-month,1,Yes,0.7526449208838686
9796-BPKIW,Low-Value,69.95,Month-to-month,8,No,0.7526192454436131
9214-EKVXR,Low-Value,44.0,Month-to-month,1,No,0.7525635635513273
3085-QUOZK,Low-Value,43.95,Month-to-month,1,Yes,0.752167413929343
3969-GYXEL,High-Value,76.4,Month-to-month,11,No,0.7519363274284168
6326-MTTXK,High-Value,100.85,Month-to-month,8,Yes,0.7516157551942556
4847-QNOKA,Low-Value,44.9,Month-to-month,1,Yes,0.7514394576570167
1582-RAFML,Low-Value,60.1,Month-to-month,1,Yes,0.7509607610261009
4815-GBTCD,Low-Value,25.15,Month-to-month,4,No,0.7509443432236628
0219-YTZUE,High-Value,84.8,Month-to-month,4,Yes,0.7508926255112744
5760-IFJOZ,High-Value,107.95,Month-to-month,3,No,0.7508405573027128
8637-XJIVR,High-Value,78.95,Month-to-month,12,Yes,0.7507929732746788
0032-PGELS,Low-Value,30.5,Month-to-month,1,Yes,0.7507261046538967
9448-REEVD,Low-Value,44.7,Month-to-month,1,Yes,0.7498474961055426
9732-KPKBW,Low-Value,53.95,Month-to-month,1,Yes,0.7498323381497535
7623-TRNQN,Low-Value,49.9,Month-to-month,1,Yes,0.7494302460171209
1453-RZFON,Low-Value,49.9,Month-to-month,1,No,0.7494302460171209
0928-JMXNP,Low-Value,29.9,Month-to-month,4,No,0.7493036277633582
7410-YTJIK,High-Value,75.45,Month-to-month,7,Yes,0.7489759849538122
8180-AKMJV,Low-Value,44.55,Month-to-month,1,No,0.7486490746830476
4369-HTUIF,High-Value,85.15,Month-to-month,6,Yes,0.7483098303886639
9430-FRQOC,High-Value,87.1,Month-to-month,4,Yes,0.7479248811748667
3799-ISUZQ,Low-Value,69.95,Month-to-month,7,Yes,0.7478853014445692
0876-WDUUZ,High-Value,85.4,Month-to-month,5,Yes,0.7474336362711776
1660-HSOOQ,Low-Value,49.65,Month-to-month,1,Yes,0.7474285494970127
6142-VSJQO,Low-Value,44.35,Month-to-month,1,Yes,0.7470452575721818
6178-KFNHS,High-Value,78.3,Month-to-month,12,Yes,0.7469130092708135
2189-WWOEW,High-Value,85.9,Month-to-month,15,Yes,0.7466909291205531
0322-CHQRU,Low-Value,45.35,Month-to-month,2,Yes,0.7465981717002805
3874-EQOEP,High-Value,95.0,Month-to-month,7,Yes,0.7465320658896012
4822-NGOCH,High-Value,84.45,Month-to-month,13,Yes,0.7464808819814538
8132-YPVBX,High-Value,85.95,Month-to-month,6,No,0.7463430708305681
0958-YHXGP,Low-Value,69.9,Month-to-month,7,No,0.7460745680846089
0415-MOSGF,Low-Value,44.4,Month-to-month,1,Yes,0.7460416411210824
9378-FXTIZ,Low-Value,70.15,One year,54,Yes,0.7457638034252385
9588-OZDMQ,Low-Value,45.0,Month-to-month,2,No,0.7455077589726941
3995-WFCSM,Low-Value,60.85,Month-to-month,2,No,0.7454770640058758
0306-JAELE,High-Value,96.1,Month-to-month,5,Yes,0.7454534854298355
6145-NNPNO,Low-Value,44.15,Month-to-month,1,No,0.745434686610162
3987-KQDDU,High-Value,75.6,Month-to-month,9,No,0.7452136594367706
6347-DCUIK,High-Value,74.15,Month-to-month,10,Yes,0.7450338642654137
5883-GTGVD,High-Value,99.95,Month-to-month,19,Yes,0.7448970725027473
8417-FMLZI,High-Value,83.55,Month-to-month,6,Yes,0.7448311948364492
3961-SXAXY,Low-Value,44.05,Month-to-month,1,No,0.7446268733692275
5960-MVTUK,Low-Value,29.75,Month-to-month,3,No,0.744522658081413
1391-UBDAR,High-Value,72.9,Month-to-month,11,No,0.744508458780241
4059-IIEBK,High-Value,78.55,Month-to-month,7,No,0.7443075387623416
9661-MHUMO,Low-Value,49.25,Month-to-month,1,Yes,0.744058005437625
1895-QTKDO,Low-Value,43.95,Month-to-month,1,No,0.7438173776643062
9853-JFZDU,Low-Value,56.85,Month-to-month,35,No,0.743728842827513
5605-IYGFG,Low-Value,69.85,Month-to-month,7,No,0.7433113985039131
2645-QTLMB,High-Value,94.25,Month-to-month,7,Yes,0.7432446173545706
1555-DJEQW,High-Value,114.2,Two year,70,Yes,0.7430093519761076
6650-VJONK,Low-Value,43.85,Month-to-month,1,No,0.7430062015760988
5348-CAGXB,High-Value,89.55,Month-to-month,12,No,0.74266225966136
5760-FXFVO,High-Value,78.95,Month-to-month,6,No,0.7426008168991416
2273-QCKXA,Low-Value,49.05,Month-to-month,1,No,0.7425814577151485
4822-RVYBB,High-Value,100.6,Month-to-month,8,Yes,0.7425156832600012
7537-RBWEA,Low-Value,25.15,Month-to-month,1,No,0.7422329489118921
5261-QSHQM,Low-Value,24.45,Month-to-month,4,Yes,0.7419620392020849
6204-IEUXJ,High-Value,80.1,Month-to-month,3,Yes,0.741706236419995
9572-WUKSB,Low-Value,29.9,Month-to-month,3,No,0.7415605054544037
1918-ZBFQJ,High-Value,79.25,Month-to-month,13,Yes,0.7412940077153797
3585-ISXZP,High-Value,95.65,Month-to-month,8,Yes,0.7412847508110998
4132-KALRO,High-Value,100.85,Month-to-month,4,No,0.7412592631428879
6861-XWTWQ,High-Value,99.25,Month-to-month,7,Yes,0.7406587569672178
8710-YGLWG,Low-Value,44.9,Month-to-month,1,No,0.7402259040217881
8757-TFHHJ,Low-Value,49.8,Month-to-month,1,No,0.7402028008448673
1075-BGWOH,High-Value,98.75,Month-to-month,16,Yes,0.740198715899082
5207-PLSTK,Low-Value,48.75,Month-to-month,1,No,0.7401352424251916
9330-IJWIO,High-Value,100.35,Month-to-month,13,Yes,0.7399440240433874
8263-JQAIK,Low-Value,24.45,Month-to-month,2,Yes,0.7396630024989324
0094-OIFMO,High-Value,95.0,Month-to-month,11,Yes,0.7396323099923465
5543-QDCRY,Low-Value,56.4,Month-to-month,4,No,0.7393937924701767
4373-MAVJG,High-Value,90.9,Month-to-month,14,Yes,0.7392437027502644
5652-MSDEY,High-Value,75.75,Month-to-month,10,No,0.7390748793801726
0322-YINQP,Low-Value,48.55,Month-to-month,1,Yes,0.7384960761187518
1816-FLZDK,Low-Value,29.15,Month-to-month,1,No,0.7383960955598722
7389-KBFIT,Low-Value,30.25,Month-to-month,2,No,0.7382211852850454
8885-QSQBX,Low-Value,49.55,Month-to-month,1,No,0.738153145476138
5887-IKKYO,High-Value,94.35,Two year,58,No,0.7374712634200319
6519-CFDBX,Low-Value,45.4,Month-to-month,2,No,0.7372773392379948
5696-QURRL,Low-Value,45.05,Month-to-month,1,Yes,0.7364612944886259
1422-DGUBX,High-Value,79.25,One year,32,No,0.7360255313432577
8167-GJLRN,Low-Value,30.4,Month-to-month,3,No,0.7354918044702202
1728-BQDMA,Low-Value,44.45,Month-to-month,2,No,0.7354540795555121
2460-NGXBJ,High-Value,75.2,Month-to-month,11,No,0.7352213294262736
1173-XZPYF,High-Value,89.2,Month-to-month,11,No,0.7351598725648648
0315-LVCRK,High-Value,84.8,Month-to-month,11,No,0.7350255331159968
8510-AWCXC,High-Value,100.8,Month-to-month,13,Yes,0.734959673557842
5999-LCXAO,Low-Value,29.9,Month-to-month,1,No,0.7345462118310067
4633-MKHYU,High-Value,88.4,Month-to-month,9,No,0.7345109366482894
3866-MDTUB,High-Value,70.75,Month-to-month,2,Yes,0.7338937782631465
4797-AXPXK,Low-Value,60.0,Month-to-month,1,Yes,0.7337679971101586
8993-IZEUX,Low-Value,69.15,Month-to-month,7,No,0.7336695481840636
2607-FBDFF,Low-Value,49.0,Month-to-month,1,No,0.7336073305449334
2372-HWUHI,Low-Value,44.35,Month-to-month,2,Yes,0.7334079006469727
3269-ATYWD,High-Value,95.65,Month-to-month,39,Yes,0.7333264260212935
7321-PKUYW,High-Value,90.15,Month-to-month,11,Yes,0.7329108101746749
4547-KQRTM,High-Value,80.05,Month-to-month,10,Yes,0.732763586350981
7234-FECYN,High-Value,101.35,Month-to-month,8,Yes,0.7325672448802615
9741-YLNTD,High-Value,87.95,Month-to-month,6,No,0.7317816643133264
4537-DKTAL,Low-Value,45.55,Month-to-month,2,No,0.7317038681042126
2962-XPMCQ,Low-Value,45.15,Month-to-month,2,Yes,0.7309476772977106
0067-DKWBL,Low-Value,49.25,Month-to-month,2,Yes,0.7306244453651206
1794-HBQTJ,Low-Value,48.6,Month-to-month,1,Yes,0.7302698873325731
5044-LRQAQ,Low-Value,69.2,Month-to-month,7,No,0.7301268613921794
5895-QSXOD,Low-Value,70.05,Month-to-month,9,No,0.7299040832938908
3329-WDIOK,Low-Value,50.6,Month-to-month,3,Yes,0.7297142069946863
7802-EFKNY,Low-Value,24.95,Month-to-month,5,Yes,0.7296252234930488
0623-GDISB,Low-Value,48.45,Month-to-month,1,No,0.7290115697303445
1803-BGNBD,Low-Value,54.3,Month-to-month,12,No,0.7287714547236669
0781-LKXBR,High-Value,100.5,Month-to-month,9,Yes,0.7281447261537937
9261-WDCAF,Low-Value,54.65,Month-to-month,3,No,0.7280559699120335
1565-RHDJD,High-Value,84.05,Month-to-month,4,Yes,0.727626525649081
2081-VEYEH,High-Value,107.95,Month-to-month,3,No,0.7267632384858059
4881-JVQOD,Low-Value,34.55,Month-to-month,10,No,0.726375433086416
4385-GZQXV,High-Value,94.45,Month-to-month,16,Yes,0.726289588799935
0402-CQAJN,High-Value,101.9,Month-to-month,37,Yes,0.7262539340723839
6244-BESBM,High-Value,95.2,Two year,69,No,0.7261685841948672
2070-FNEXE,High-Value,76.45,Month-to-month,7,Yes,0.7258927932447197
1564-NTYXF,High-Value,82.0,Month-to-month,13,Yes,0.7258781140543517
0623-IIHUG,Low-Value,41.9,Month-to-month,21,Yes,0.7257981760921398
0804-XBFBV,Low-Value,25.2,Month-to-month,11,No,0.7254051362594713
7853-OETYL,Low-Value,29.05,Month-to-month,4,No,0.7251990772032229
6734-GMPVK,High-Value,105.3,Month-to-month,5,No,0.7250673528582974
9540-JYROE,Low-Value,70.1,Month-to-month,8,Yes,0.7248404955702259
5108-ADXWO,High-Value,73.5,Month-to-month,11,Yes,0.7244813636616454
8224-DWCKX,High-Value,73.3,Month-to-month,12,No,0.7241766980052856
9332-GYWLO,Low-Value,54.85,Month-to-month,6,No,0.7240802643885575
0940-OUQEC,High-Value,80.7,Month-to-month,10,Yes,0.7238447915702865
4450-MDZFX,High-Value,74.35,Month-to-month,60,No,0.7236788331925337
7783-YKGDV,High-Value,99.7,Month-to-month,12,Yes,0.7233438868362368
9272-LSVYH,Low-Value,70.15,Month-to-month,10,No,0.7233414503697546
7675-OZCZG,Low-Value,45.0,Month-to-month,3,Yes,0.72330189911161
7967-HYCDE,High-Value,70.7,Month-to-month,8,No,0.7225739019427038
8348-HFYIV,Low-Value,49.25,Month-to-month,2,Yes,0.7222899815938105
8676-OOQEJ,Low-Value,30.5,Month-to-month,4,No,0.7222714775277141
6330-JKLPC,High-Value,80.5,Month-to-month,11,Yes,0.7222596813214714
7129-CAKJW,High-Value,80.05,Month-to-month,17,No,0.7215167603234
0196-JTUQI,High-Value,75.2,Month-to-month,9,No,0.7213362034568404
1251-KRREG,Low-Value,54.4,Month-to-month,2,Yes,0.7212624331095889
3671-SHRSP,High-Value,80.6,Month-to-month,4,Yes,0.7195865989885408
5215-LNLDJ,Low-Value,24.7,Month-to-month,7,No,0.7192324218379015
6599-SFQVE,Low-Value,55.0,Month-to-month,6,No,0.7186195744068313
7729-JTEEC,Low-Value,44.5,Month-to-month,2,No,0.7184758394120074
6543-CPZMK,Low-Value,29.95,Month-to-month,9,Yes,0.7180011931825239
8128-YVJRG,High-Value,79.65,Month-to-month,7,Yes,0.7179950417641446
7851-FLGGQ,Low-Value,44.65,Month-to-month,1,Yes,0.7170751627733002
1260-TTRXI,Low-Value,54.3,Month-to-month,4,Yes,0.7166181647260373
4480-QQRHC,High-Value,74.05,Month-to-month,8,No,0.7165808477409579
9667-EQRXU,Low-Value,40.3,Month-to-month,30,Yes,0.716163503450147
0927-LCSMG,High-Value,74.65,Month-to-month,7,Yes,0.7161239973647273
2876-GZYZC,High-Value,85.95,Month-to-month,13,No,0.7157286086635722
4817-QRJSX,High-Value,81.0,Month-to-month,10,Yes,0.715392172687085
4918-QLLIW,Low-Value,53.4,Month-to-month,3,Yes,0.7149647730067485
9625-QSTYE,High-Value,81.15,Month-to-month,13,Yes,0.7147450525552478
4106-HADHQ,High-Value,80.0,One year,39,Yes,0.71466449339422
2043-WVTQJ,Low-Value,55.7,Month-to-month,1,No,0.7143551100639527
4013-TLDHQ,High-Value,78.25,Month-to-month,19,Yes,0.7139269815755965
2626-URJFX,Low-Value,50.9,Month-to-month,4,Yes,0.7132014804310564
9305-CDSKC,High-Value,99.65,Month-to-month,8,Yes,0.7124198355673416
5233-GEEAX,Low-Value,29.4,Month-to-month,8,Yes,0.7121840240507601
8035-PWSEV,High-Value,89.25,Month-to-month,6,No,0.7120522603941328
4343-EJVQB,High-Value,74.35,Month-to-month,7,No,0.7119363426474076
8999-XXGNS,High-Value,105.75,One year,72,No,0.7117545023276844
0617-AQNWT,Low-Value,47.85,Two year,64,Yes,0.7115403612357075
7511-YMXVQ,Low-Value,45.4,Month-to-month,9,Yes,0.711254178313858
9492-TOKRI,High-Value,90.0,Month-to-month,18,Yes,0.7112067958575127
5013-SBUIH,High-Value,109.65,Two year,50,Yes,0.7105443301174107
7579-OOPEC,Low-Value,50.15,Month-to-month,2,Yes,0.709737003407696
4628-WQCQQ,High-Value,85.15,One year,35,Yes,0.7095985877683638
5922-ABDVO,High-Value,89.65,Month-to-month,19,Yes,0.7095862115387238
4514-GFCFI,High-Value,84.75,Month-to-month,16,Yes,0.7094917931423717
5035-BVCXS,High-Value,75.9,Month-to-month,11,No,0.7093719718432208
6413-XKKPU,High-Value,89.4,Month-to-month,17,Yes,0.7089813881658912
0023-XUOPT,High-Value,94.1,Month-to-month,13,Yes,0.7088789555764777
5136-KCKGI,High-Value,103.7,One year,33,Yes,0.7088076569582
3577-AMVUX,Low-Value,55.05,Month-to-month,1,No,0.70868154120054
5143-EGQFK,Low-Value,29.65,Month-to-month,10,Yes,0.7082766039318688
2041-JIJCI,Low-Value,64.0,Month-to-month,5,No,0.7082747520053835
8722-NGNBH,Low-Value,40.0,Month-to-month,5,Yes,0.7079374748818041
7377-DMMRI,Low-Value,47.8,Month-to-month,2,Yes,0.7069281895953706
1792-UXAFY,High-Value,89.15,Month-to-month,17,Yes,0.7064377163294342
7479-NITWS,High-Value,89.35,Month-to-month,7,Yes,0.7062280156788048
8806-EAGWC,Low-Value,55.15,Month-to-month,3,Yes,0.706076974416315
7339-POGZN,Low-Value,50.7,Month-to-month,4,No,0.7060728211498863
0975-VOOVL,Low-Value,29.2,Month-to-month,3,No,0.7059718086405666
1589-AGTLK,Low-Value,45.35,Month-to-month,3,Yes,0.7058122880103664
9638-JIQYA,Low-Value,24.9,Month-to-month,2,No,0.7057813774602352
5405-ZMYXQ,High-Value,74.6,Month-to-month,8,No,0.7055853627096426
8654-DHAOW,Low-Value,54.15,Month-to-month,2,No,0.7054091357645288
4145-UQXUQ,High-Value,92.1,Month-to-month,8,Yes,0.7048903857385549
2718-GAXQD,Low-Value,46.0,Month-to-month,4,Yes,0.7046418523036223
8650-RHRKE,Low-Value,29.65,Month-to-month,4,Yes,0.7043182852432854
9269-CQOOL,Low-Value,54.7,Month-to-month,3,Yes,0.7037212420506503
1658-XUHBX,High-Value,88.75,Month-to-month,59,No,0.7035908012583433
7072-MBHEV,High-Value,78.1,Month-to-month,11,No,0.703334525803133
2472-OVKUP,High-Value,91.0,Month-to-month,6,Yes,0.7032349626296082
1142-WACZW,Low-Value,29.85,Month-to-month,2,Yes,0.702636259105603
0277-BKSQP,Low-Value,54.4,Month-to-month,8,No,0.7019246612965591
0727-IWKVK,High-Value,79.9,Month-to-month,9,Yes,0.7016955902146811
6917-IAYHD,Low-Value,33.6,Month-to-month,1,No,0.7012013537978729
5156-UMKOW,Low-Value,29.65,Month-to-month,3,No,0.7005871505269837
3372-KWFBM,High-Value,86.6,Month-to-month,16,Yes,0.7004372995114276
5356-CSVSQ,Low-Value,64.6,Month-to-month,3,No,0.699884476549443
7501-VTYLJ,Low-Value,51.55,Month-to-month,2,No,0.6997470895766927
2585-KTFRE,High-Value,70.45,Month-to-month,1,No,0.6993530442631194
3234-VKACU,Low-Value,70.3,Month-to-month,2,No,0.6991579077867291
1777-JYQPJ,Low-Value,24.3,Month-to-month,2,No,0.698783043132388
8357-EQXFO,High-Value,95.35,Month-to-month,7,Yes,0.6982231866606551
7508-MYBOG,High-Value,86.1,Month-to-month,14,Yes,0.6979494534992167
7020-OZKXZ,High-Value,75.5,Month-to-month,9,No,0.6978076902874556
0778-NELLA,Low-Value,34.7,Month-to-month,9,Yes,0.697714970506729
0786-VSSUD,Low-Value,39.0,Month-to-month,16,Yes,0.6973645686281219
7318-EIVKO,Low-Value,59.25,Month-to-month,8,No,0.697160548268917
2933-FILNV,Low-Value,24.4,Month-to-month,2,Yes,0.6968878053205021
7028-DVOIQ,High-Value,99.05,Month-to-month,35,Yes,0.6968838171528563
9391-TTOYH,Low-Value,19.5,Month-to-month,23,No,0.6963862630564837
5167-GBFRE,Low-Value,25.2,Month-to-month,4,Yes,0.6962593637698442
6284-AHOOQ,High-Value,90.5,Month-to-month,22,Yes,0.6960664589420865
2968-SSGAA,High-Value,100.6,Month-to-month,10,Yes,0.6959984490459498
5889-LFOLL,High-Value,84.6,Month-to-month,13,Yes,0.6958375481118458
6261-RCVNS,High-Value,73.9,One year,42,Yes,0.6956700673881331
9108-EJFJP,Low-Value,53.55,Month-to-month,1,No,0.6953392519379497
3082-VQXNH,Low-Value,29.8,Month-to-month,3,No,0.6952912940162773
9692-TUSXH,High-Value,96.05,Month-to-month,18,Yes,0.695122569110305
