customerID,value_segment,MonthlyCharges,Contract,tenure,Churn,churn_probability
3071-VBYPO,High-Value,89.85,Month-to-month,3,No,0.7485238
8364-TRMMK,Low-Value,50.65,Month-to-month,3,Yes,0.74758077
7802-EFKNY,Low-Value,24.95,Month-to-month,5,Yes,0.7474972
9355-NPPFS,High-Value,78.8,Month-to-month,26,No,0.7462092
4695-VADHF,Low-Value,57.45,Month-to-month,18,Yes,0.7460391
4283-FUTGF,High-Value,79.85,Month-to-month,19,Yes,0.74574023
5669-SRAIP,Low-Value,39.5,Month-to-month,5,Yes,0.7456364
1636-NTNCO,Low-Value,50.95,Month-to-month,4,No,0.745448
0032-PGELS,Low-Value,30.5,Month-to-month,1,Yes,0.745385
3538-WZPHD,Low-Value,29.6,Month-to-month,3,Yes,0.74535185
5650-YLIBA,High-Value,81.15,Month-to-month,31,No,0.7452134
3969-GYXEL,High-Value,76.4,Month-to-month,11,No,0.744374
6905-NIQIN,Low-Value,50.65,Month-to-month,1,Yes,0.7442328
5543-QDCRY,Low-Value,56.4,Month-to-month,4,No,0.7441911
2408-WITXK,Low-Value,34.7,Month-to-month,10,Yes,0.7436476
9992-RRAMN,High-Value,85.1,Month-to-month,22,Yes,0.7435397
7534-BFESC,High-Value,76.1,Month-to-month,24,Yes,0.74336916
7028-DVOIQ,High-Value,99.05,Month-to-month,35,Yes,0.7431286
1092-GANHU,High-Value,76.65,Month-to-month,17,Yes,0.74287194
0958-YHXGP,Low-Value,69.9,Month-to-month,7,No,0.74277276
1395-OFUWC,Low-Value,29.3,Month-to-month,43,No,0.7416313
9526-BIHHD,Low-Value,29.7,Month-to-month,1,Yes,0.74070024
1428-GTBJJ,High-Value,74.55,Month-to-month,11,Yes,0.7406642
4503-BDXBD,High-Value,74.95,Month-to-month,11,Yes,0.7406642
1907-UBQFC,High-Value,72.85,Month-to-month,10,Yes,0.73976713
7483-IQWIB,High-Value,92.95,Month-to-month,37,No,0.7397568
3194-ORPIK,High-Value,84.4,Month-to-month,50,Yes,0.7395254
3370-GQEAL,High-Value,85.45,Month-to-month,30,No,0.7392672
1816-FLZDK,Low-Value,29.15,Month-to-month,1,No,0.7392489
3230-WYKIR,High-Value,82.0,One year,18,Yes,0.73913145
4781-ZXYGU,Low-Value,20.15,Month-to-month,1,No,0.7387389
7853-GVUDZ,Low-Value,20.15,Month-to-month,1,Yes,0.7387389
2057-ZBLPD,High-Value,86.5,Month-to-month,21,Yes,0.73854506
9540-JYROE,Low-Value,70.1,Month-to-month,8,Yes,0.73853654
7924-GJZFI,Low-Value,69.3,Month-to-month,25,No,0.7378495
9365-SRSZE,High-Value,70.55,Month-to-month,27,No,0.7378495
0168-XZKBB,High-Value,86.85,Month-to-month,19,No,0.7378186
8637-XJIVR,High-Value,78.95,Month-to-month,12,Yes,0.7377111
6178-KFNHS,High-Value,78.3,Month-to-month,12,Yes,0.7377111
1391-UBDAR,High-Value,72.9,Month-to-month,11,No,0.7377111
5373-SFODM,High-Value,85.25,Month-to-month,36,Yes,0.73715264
8974-OVACP,Low-Value,20.15,Month-to-month,1,No,0.73698777
3512-IZIKN,Low-Value,65.3,Two year,70,Yes,0.7367165
5968-VXZLG,Low-Value,46.6,Month-to-month,2,No,0.73613644
4223-WOZCM,Low-Value,49.95,Month-to-month,2,No,0.735883
2657-VPXTA,High-Value,88.85,Month-to-month,10,No,0.7358234
1066-JKSGK,Low-Value,20.15,Month-to-month,1,Yes,0.7355449
8806-EAGWC,Low-Value,55.15,Month-to-month,3,Yes,0.73527193
9112-WSNPU,High-Value,70.55,Month-to-month,35,No,0.73476726
4692-NNQRU,High-Value,79.2,One year,21,No,0.73463607
6022-UGGSO,High-Value,74.4,Month-to-month,32,Yes,0.7344803
7240-ETPTR,Low-Value,48.75,Month-to-month,9,Yes,0.7344659
5868-CZJDR,Low-Value,31.35,Month-to-month,1,Yes,0.7342955
4547-LYTDD,High-Value,72.65,Month-to-month,16,Yes,0.7342639
5449-FIBXJ,High-Value,103.3,Month-to-month,19,Yes,0.7332701
4910-AQFFX,High-Value,79.35,Month-to-month,9,Yes,0.7331038
3946-MHCZW,Low-Value,50.9,Month-to-month,1,Yes,0.7328098
9564-KCLHR,Low-Value,51.25,Month-to-month,1,Yes,0.7328098
8695-WDYEA,Low-Value,51.25,Month-to-month,1,No,0.7328098
9537-VHDTA,Low-Value,51.2,Month-to-month,1,No,0.7328098
7794-JASDG,Low-Value,50.75,Month-to-month,1,No,0.7328098
7395-IGJOS,High-Value,81.5,Month-to-month,17,Yes,0.7327281
5928-QLDHB,High-Value,76.25,Month-to-month,9,No,0.7326859
1024-VRZHF,High-Value,74.95,Month-to-month,11,Yes,0.7317101
7625-XCQRH,High-Value,76.5,Month-to-month,11,Yes,0.7317101
1867-BDVFH,High-Value,74.35,Month-to-month,11,Yes,0.7317101
5976-JCJRH,Low-Value,70.3,Month-to-month,10,Yes,0.7317101
2482-CZGBB,Low-Value,70.0,Month-to-month,10,Yes,0.7317101
5044-LRQAQ,Low-Value,69.2,Month-to-month,7,No,0.7316099
8800-JOOCF,High-Value,84.05,Month-to-month,12,No,0.7314017
8805-JNRAZ,Low-Value,49.2,Month-to-month,2,No,0.7311609
1501-SGHBW,Low-Value,45.85,Month-to-month,2,Yes,0.7310873
2640-PMGFL,High-Value,79.5,Month-to-month,27,Yes,0.7302475
9722-UJOJR,High-Value,70.75,Month-to-month,29,Yes,0.7302216
6656-JWRQX,Low-Value,30.55,Month-to-month,1,No,0.729388
3815-SLMEF,Low-Value,34.25,Month-to-month,3,Yes,0.7292446
0650-BWOZN,High-Value,73.55,Month-to-month,18,No,0.7286324
9494-MRNYX,High-Value,75.05,Month-to-month,10,No,0.72849894
6034-YMTOB,High-Value,75.65,Month-to-month,5,No,0.72840023
4847-QNOKA,Low-Value,44.9,Month-to-month,1,Yes,0.7264233
6142-VSJQO,Low-Value,44.35,Month-to-month,1,Yes,0.7264233
8180-AKMJV,Low-Value,44.55,Month-to-month,1,No,0.7264233
9448-REEVD,Low-Value,44.7,Month-to-month,1,Yes,0.7264233
6650-VJONK,Low-Value,43.85,Month-to-month,1,No,0.7264233
1895-QTKDO,Low-Value,43.95,Month-to-month,1,No,0.7264233
3961-SXAXY,Low-Value,44.05,Month-to-month,1,No,0.7264233
6145-NNPNO,Low-Value,44.15,Month-to-month,1,No,0.7264233
2894-QOJRX,Low-Value,34.0,Month-to-month,25,Yes,0.72641397
9773-PEQBZ,High-Value,79.85,Month-to-month,10,No,0.7262877
7517-SAWMO,High-Value,73.2,Month-to-month,19,Yes,0.72613615
7126-RBHSD,High-Value,78.9,Month-to-month,17,No,0.7251253
3858-VOBET,High-Value,74.95,Month-to-month,23,Yes,0.7249731
0491-KAPQG,High-Value,73.7,Month-to-month,21,No,0.7249731
6410-LEFEN,Low-Value,45.15,Month-to-month,9,Yes,0.7246499
0439-IFYUN,High-Value,74.7,Month-to-month,18,No,0.7241298
7963-GQRMY,Low-Value,44.3,Month-to-month,3,Yes,0.723882
4484-CGXFK,Low-Value,55.3,Month-to-month,3,Yes,0.72366196
3278-FSIXX,Low-Value,45.25,Month-to-month,2,No,0.72357756
6994-KERXL,Low-Value,55.9,Month-to-month,4,No,0.72333175
5233-AOZUF,High-Value,74.95,Month-to-month,29,No,0.7232783
4480-QQRHC,High-Value,74.05,Month-to-month,8,No,0.72317123
3285-UCQVC,Low-Value,28.6,Month-to-month,37,Yes,0.7231252
2038-OEQZH,High-Value,86.05,Month-to-month,4,No,0.72279805
4817-QRJSX,High-Value,81.0,Month-to-month,10,Yes,0.7226227
8740-XLHDR,Low-Value,43.25,Month-to-month,5,Yes,0.7222413
5405-ZMYXQ,High-Value,74.6,Month-to-month,8,No,0.7220791
8519-IMDHU,High-Value,85.6,Month-to-month,15,Yes,0.72181773
8718-PTMEZ,Low-Value,31.05,Month-to-month,13,Yes,0.7209403
3671-SHRSP,High-Value,80.6,Month-to-month,4,Yes,0.7209246
1393-IMKZG,High-Value,95.85,Month-to-month,1,No,0.72084427
3627-FCRDW,High-Value,71.0,Month-to-month,9,Yes,0.72075176
6608-QQLVK,Low-Value,50.5,Month-to-month,1,Yes,0.72059506
6017-PPLPX,High-Value,70.45,Month-to-month,20,Yes,0.72055405
4570-QHXHL,Low-Value,43.75,Month-to-month,9,No,0.7205512
9821-POOTN,High-Value,75.2,Month-to-month,35,Yes,0.72035044
2637-FKFSY,Low-Value,46.1,Month-to-month,3,No,0.719895
5307-DZCVC,High-Value,85.95,Month-to-month,32,Yes,0.71925867
0411-EZJZE,Low-Value,60.25,Month-to-month,3,No,0.7191194
5858-EAFCZ,Low-Value,44.45,Month-to-month,1,No,0.71853447
7663-RGWBC,Low-Value,44.15,Month-to-month,1,Yes,0.71853447
9214-EKVXR,Low-Value,44.0,Month-to-month,1,No,0.71853447
4146-SVFUD,Low-Value,44.6,Month-to-month,1,No,0.71853447
0082-LDZUE,Low-Value,44.3,Month-to-month,1,No,0.71853447
3085-QUOZK,Low-Value,43.95,Month-to-month,1,Yes,0.71853447
6595-COKXZ,Low-Value,44.45,Month-to-month,1,Yes,0.71853447
6982-SSHFK,Low-Value,44.4,Month-to-month,1,Yes,0.71853447
0374-IOEGQ,Low-Value,44.6,Month-to-month,3,No,0.71825874
2359-KMGLI,High-Value,80.25,Month-to-month,24,Yes,0.7182483
9796-BPKIW,Low-Value,69.95,Month-to-month,8,No,0.71812993
0746-JTRFU,Low-Value,25.05,Month-to-month,2,Yes,0.71799415
2523-EWWZL,High-Value,76.1,Month-to-month,27,No,0.7179686
0207-MDKNV,High-Value,105.1,Month-to-month,15,Yes,0.7177682
0015-UOCOJ,Low-Value,48.2,Month-to-month,7,No,0.71756995
5673-TIYIB,Low-Value,40.4,Month-to-month,2,Yes,0.7174715
6818-DJXAA,High-Value,91.1,Month-to-month,10,No,0.71730244
9661-MHUMO,Low-Value,49.25,Month-to-month,1,Yes,0.7165466
8819-IMISP,High-Value,80.45,Month-to-month,31,No,0.71652824
5522-JBWMO,Low-Value,44.0,Month-to-month,1,No,0.7163044
4855-SNKMY,Low-Value,44.1,Month-to-month,1,Yes,0.7163044
6959-UWKHF,Low-Value,42.9,Month-to-month,1,Yes,0.7163044
2903-YYTBW,Low-Value,44.55,Month-to-month,1,No,0.7163044
4361-JEIVL,Low-Value,44.4,Month-to-month,1,Yes,0.7163044
1478-VPOAD,Low-Value,43.8,Month-to-month,1,No,0.7163044
5998-VVEJY,High-Value,80.5,Month-to-month,26,Yes,0.7152511
4236-UJPWO,Low-Value,24.5,Month-to-month,2,No,0.7151211
7587-RZNME,Low-Value,43.3,Month-to-month,3,Yes,0.7144515
4816-LXZYW,High-Value,79.15,Month-to-month,23,Yes,0.7143398
1960-UYCNN,High-Value,95.25,Month-to-month,10,No,0.71430117
8990-ZXLSU,Low-Value,69.05,Month-to-month,9,No,0.71428764
2740-TVLFN,Low-Value,50.15,Month-to-month,1,No,0.71426475
4612-SSVHJ,High-Value,81.45,Month-to-month,20,No,0.7137137
1121-QSIVB,High-Value,77.55,One year,44,No,0.713138
8648-PFRMP,Low-Value,46.35,Month-to-month,14,No,0.7130865
7854-EKTJL,Low-Value,19.6,Month-to-month,2,Yes,0.71307063
8118-TJAFG,High-Value,101.5,Month-to-month,9,No,0.7128188
6304-IJFSQ,Low-Value,49.9,Month-to-month,3,Yes,0.7128148
0415-MOSGF,Low-Value,44.4,Month-to-month,1,Yes,0.71253306
5108-ADXWO,High-Value,73.5,Month-to-month,11,Yes,0.7122471
4123-DVHPH,High-Value,88.05,Month-to-month,9,No,0.712246
1942-OQFRW,Low-Value,44.0,Month-to-month,1,No,0.7118013
0940-OUQEC,High-Value,80.7,Month-to-month,10,Yes,0.7115206
0947-MUGVO,High-Value,73.65,Month-to-month,20,Yes,0.71150124
8020-BWHYL,High-Value,75.3,Month-to-month,15,Yes,0.71131384
9506-UXUSK,Low-Value,70.15,Month-to-month,13,No,0.71119535
6923-EFPNL,Low-Value,51.75,Month-to-month,4,Yes,0.7109587
4349-GFQHK,Low-Value,54.35,Month-to-month,1,Yes,0.7105505
5202-IVJNU,Low-Value,30.1,Month-to-month,39,Yes,0.71042234
6946-LMSQS,High-Value,89.05,One year,25,Yes,0.7102829
1216-JWVUX,High-Value,75.5,Month-to-month,25,No,0.71006566
9462-MJUAW,Low-Value,50.4,Month-to-month,4,Yes,0.7098555
9093-FPDLG,High-Value,94.2,Month-to-month,11,No,0.70883644
6817-WTYHE,Low-Value,44.9,Month-to-month,2,No,0.70859796
4918-QLLIW,Low-Value,53.4,Month-to-month,3,Yes,0.7084042
2933-FILNV,Low-Value,24.4,Month-to-month,2,Yes,0.7082822
7855-DIWPO,Low-Value,68.65,Month-to-month,21,No,0.7081765
4704-ERYFC,Low-Value,69.25,Month-to-month,22,Yes,0.7081765
8849-GYOKR,High-Value,106.55,One year,54,Yes,0.70745945
7729-JTEEC,Low-Value,44.5,Month-to-month,2,No,0.70700765
4958-GZWIY,Low-Value,48.7,Month-to-month,7,Yes,0.7068252
8486-AYEQH,High-Value,76.05,Month-to-month,31,No,0.70617324
0913-XWSCN,High-Value,85.5,Month-to-month,55,No,0.705069
2884-GBPFB,Low-Value,70.3,Month-to-month,35,Yes,0.7050531
7801-KICAO,High-Value,74.15,Month-to-month,18,No,0.70490205
5671-UUNXD,High-Value,100.65,One year,50,No,0.7044946
7579-OOPEC,Low-Value,50.15,Month-to-month,2,Yes,0.704173
1689-YQBYY,High-Value,76.6,Month-to-month,12,No,0.7039642
7278-CKDNC,High-Value,80.5,Month-to-month,24,No,0.70360017
7389-KBFIT,Low-Value,30.25,Month-to-month,2,No,0.70345217
7504-UWHNB,Low-Value,69.75,Month-to-month,25,No,0.70330966
9734-UYXQI,Low-Value,49.4,Month-to-month,2,Yes,0.70282936
3787-TRIAL,Low-Value,26.05,Month-to-month,21,No,0.7025556
2480-SQIOB,Low-Value,44.8,Month-to-month,4,No,0.7024786
8660-BUETV,Low-Value,44.75,Month-to-month,3,No,0.7022818
2626-URJFX,Low-Value,50.9,Month-to-month,4,Yes,0.70185757
2937-FTHUR,Low-Value,64.8,Month-to-month,18,No,0.70178103
1766-GKNMI,High-Value,84.9,Month-to-month,29,No,0.7016974
7730-IUTDZ,High-Value,75.2,Month-to-month,43,Yes,0.7015225
3744-ZRRDZ,High-Value,82.35,Month-to-month,21,Yes,0.70095706
9261-WDCAF,Low-Value,54.65,Month-to-month,3,No,0.70084274
9057-MSWCO,Low-Value,30.75,Month-to-month,27,Yes,0.7006996
7978-DKUQH,High-Value,74.6,Month-to-month,25,No,0.7000178
3317-VLGQT,High-Value,78.1,Month-to-month,14,No,0.7000081
5519-NPHVG,High-Value,94.2,Month-to-month,12,Yes,0.6994972
0623-GDISB,Low-Value,48.45,Month-to-month,1,No,0.69939417
1794-HBQTJ,Low-Value,48.6,Month-to-month,1,Yes,0.69939417
4662-EKDPQ,Low-Value,62.05,Month-to-month,2,Yes,0.6989561
3312-UUMZW,High-Value,98.85,Month-to-month,32,No,0.69853187
0322-YINQP,Low-Value,48.55,Month-to-month,1,Yes,0.6982656
5207-PLSTK,Low-Value,48.75,Month-to-month,1,No,0.6982656
1728-BQDMA,Low-Value,44.45,Month-to-month,2,No,0.6982119
6519-CFDBX,Low-Value,45.4,Month-to-month,2,No,0.6982119
2372-HWUHI,Low-Value,44.35,Month-to-month,2,Yes,0.6982119
6402-EJMWF,Low-Value,55.3,Month-to-month,4,No,0.6973412
6987-XQSJT,High-Value,79.5,Month-to-month,54,Yes,0.69731945
3208-YPIOE,High-Value,75.25,Month-to-month,39,Yes,0.6967233
3446-QDSZF,Low-Value,55.5,Month-to-month,4,No,0.69587255
6923-JHPMP,High-Value,80.45,Month-to-month,2,No,0.6958687
1769-GRUIK,High-Value,71.1,Month-to-month,18,No,0.69297355
0378-NHQXU,High-Value,88.25,Month-to-month,17,Yes,0.6929093
5960-MVTUK,Low-Value,29.75,Month-to-month,3,No,0.69274986
2672-OJQZP,Low-Value,44.75,Month-to-month,1,No,0.6925319
8950-MTZNV,Low-Value,44.95,Month-to-month,1,No,0.6925319
8878-HMWBV,Low-Value,49.15,Month-to-month,3,Yes,0.6924978
3334-CTHOL,Low-Value,49.95,Month-to-month,1,Yes,0.6923307
7442-YGZFK,Low-Value,49.8,Month-to-month,1,No,0.6923307
9776-CLUJA,High-Value,77.5,Month-to-month,51,Yes,0.69222945
5934-RMPOV,High-Value,84.75,Month-to-month,22,No,0.6920089
4537-DKTAL,Low-Value,45.55,Month-to-month,2,No,0.69196296
8436-BJUMM,High-Value,83.75,Month-to-month,26,Yes,0.69185084
5389-FFVKB,High-Value,80.3,Month-to-month,32,Yes,0.6915835
4749-VFKVB,Low-Value,50.1,Month-to-month,1,Yes,0.6911874
1845-ZLLIG,Low-Value,50.15,Month-to-month,1,No,0.6911874
2187-PKZAY,High-Value,79.95,Month-to-month,12,No,0.6910977
5590-YRFJT,Low-Value,24.45,Month-to-month,20,Yes,0.6910624
8705-WZCYL,Low-Value,44.8,Month-to-month,1,No,0.69018465
8356-WUAOJ,Low-Value,45.0,Month-to-month,1,No,0.69018465
4373-VVHQL,Low-Value,44.75,Month-to-month,1,No,0.69018465
9903-LYSAB,High-Value,73.15,Month-to-month,18,No,0.6892381
4911-BANWH,High-Value,86.55,Month-to-month,31,Yes,0.68808
1989-PRJHP,High-Value,75.5,Month-to-month,27,Yes,0.68805593
1406-PUQVY,Low-Value,49.9,Month-to-month,1,No,0.6878593
1471-GIQKQ,Low-Value,49.95,Month-to-month,1,No,0.6878593
4065-JJAVA,Low-Value,49.5,Month-to-month,1,No,0.6878593
8445-DNBAE,Low-Value,50.05,Month-to-month,1,No,0.6878593
0248-IPDFW,Low-Value,50.1,Month-to-month,1,No,0.6878593
3807-XHCJH,Low-Value,20.0,Month-to-month,1,No,0.68773526
5143-WMWOG,Low-Value,19.95,Month-to-month,1,Yes,0.68773526
9239-ZBZZV,Low-Value,47.95,Month-to-month,6,Yes,0.6876976
2018-PZKMU,High-Value,103.1,Month-to-month,9,No,0.68761855
1142-WACZW,Low-Value,29.85,Month-to-month,2,Yes,0.68761635
7928-VJYAB,High-Value,90.6,Month-to-month,11,No,0.68742764
9432-VOFYX,High-Value,70.8,Month-to-month,17,No,0.68740815
3452-ABWRL,High-Value,86.05,Month-to-month,47,No,0.68731046
4026-SKKHW,Low-Value,50.25,Month-to-month,3,No,0.6865392
1173-XZPYF,High-Value,89.2,Month-to-month,11,No,0.6864066
8710-YGLWG,Low-Value,44.9,Month-to-month,1,No,0.6862182
8728-SKJLR,High-Value,74.25,Month-to-month,41,No,0.6861048
2959-FENLU,High-Value,85.3,Month-to-month,9,No,0.6858984
5816-QVHRX,High-Value,100.3,Month-to-month,37,No,0.6857692
5896-NPFWW,Low-Value,50.15,Month-to-month,3,Yes,0.68502814
5175-AOBHI,Low-Value,46.0,Month-to-month,4,Yes,0.68387747
0156-FVPTA,Low-Value,54.2,Month-to-month,22,Yes,0.6837865
8048-DSDFQ,Low-Value,20.2,Month-to-month,1,No,0.6836476
4786-UKSNZ,Low-Value,20.2,Month-to-month,1,Yes,0.6836476
6380-ARCEH,Low-Value,20.2,Month-to-month,1,No,0.6836476
7839-QRKXN,Low-Value,20.2,Month-to-month,1,Yes,0.6836476
3247-MHJKM,Low-Value,20.2,Month-to-month,1,No,0.6836476
5356-RHIPP,Low-Value,20.2,Month-to-month,1,Yes,0.6836476
8305-VHZBZ,Low-Value,20.2,Month-to-month,1,Yes,0.6836476
5215-LNLDJ,Low-Value,24.7,Month-to-month,7,No,0.68356884
8167-GJLRN,Low-Value,30.4,Month-to-month,3,No,0.6833511
2832-KJCRD,High-Value,103.65,Month-to-month,38,No,0.68322766
7250-EQKIY,Low-Value,50.45,Month-to-month,1,Yes,0.6824319
8280-MQRQN,Low-Value,50.45,Month-to-month,1,Yes,0.6824319
2947-DOMLJ,Low-Value,50.6,Month-to-month,1,Yes,0.6824319
6888-SBYAI,Low-Value,50.7,Month-to-month,1,No,0.6824319
2565-JSLRY,Low-Value,24.05,Month-to-month,1,Yes,0.6823302
6379-RXJRQ,Low-Value,70.1,Month-to-month,10,Yes,0.6820896
2692-PFYTJ,Low-Value,25.75,Month-to-month,1,No,0.6819862
7129-ACFOG,Low-Value,53.8,Month-to-month,5,No,0.680629
7878-RTCZG,Low-Value,19.9,Month-to-month,1,No,0.680549
5515-IDEJJ,Low-Value,19.9,Month-to-month,1,Yes,0.680549
3900-AQPHZ,Low-Value,19.9,Month-to-month,1,Yes,0.680549
2369-FEVNO,Low-Value,19.9,Month-to-month,1,No,0.680549
4800-VHZKI,Low-Value,19.9,Month-to-month,1,Yes,0.680549
4877-EVATK,Low-Value,20.0,Month-to-month,1,Yes,0.680549
7698-YFGEZ,Low-Value,20.0,Month-to-month,1,No,0.680549
6286-SUUWT,Low-Value,19.95,Month-to-month,1,No,0.680549
4690-LLKUA,Low-Value,45.05,Month-to-month,17,Yes,0.680268
7501-VTYLJ,Low-Value,51.55,Month-to-month,2,No,0.6802218
9812-GHVRI,High-Value,83.85,Month-to-month,40,No,0.68004256
5071-FBJFS,Low-Value,50.3,Month-to-month,4,No,0.67991483
8630-FJLIB,Low-Value,69.8,Month-to-month,18,No,0.67949295
8270-RKSAP,High-Value,70.5,Month-to-month,9,No,0.6793023
5908-QMGOE,High-Value,74.2,Month-to-month,15,Yes,0.67929405
9348-YVOMK,Low-Value,44.8,Month-to-month,4,No,0.6791931
9708-HPXWZ,Low-Value,45.4,Month-to-month,5,No,0.6783366
0921-OHLVP,High-Value,83.05,Month-to-month,22,No,0.67798233
4822-YCXMX,High-Value,84.8,Month-to-month,25,Yes,0.67798233
1349-WXNGG,Low-Value,20.05,Month-to-month,1,Yes,0.6779672
3253-HKOKL,High-Value,100.3,One year,52,No,0.67780775
9254-RBFON,High-Value,98.6,One year,17,Yes,0.6776141
2080-SRCDE,Low-Value,25.4,Month-to-month,1,No,0.6773725
1212-GLHMD,High-Value,86.05,Month-to-month,3,No,0.67720485
7892-QVYKW,High-Value,85.6,Month-to-month,23,No,0.67705506
9779-DPNEJ,High-Value,80.15,Month-to-month,22,No,0.67705506
7952-OBOYL,High-Value,89.85,Month-to-month,3,No,0.6770493
8992-CEUEN,Low-Value,18.85,Month-to-month,1,No,0.67695373
2501-XWWTZ,Low-Value,70.2,Month-to-month,11,No,0.67685777
3679-XASPY,Low-Value,19.45,Month-to-month,1,No,0.6763558
3859-CVCET,Low-Value,45.65,Month-to-month,4,Yes,0.676342
9572-WUKSB,Low-Value,29.9,Month-to-month,3,No,0.67592645
5701-SVCWR,Low-Value,24.0,Month-to-month,1,No,0.6759051
2108-YKQTY,Low-Value,50.7,Month-to-month,4,Yes,0.6756691
8065-YKXKD,High-Value,74.75,Month-to-month,10,Yes,0.6755012
3295-YVUSR,High-Value,72.6,Month-to-month,2,No,0.6754723
2654-VBVPB,Low-Value,19.9,Month-to-month,1,No,0.6750178
2542-HYGIQ,Low-Value,19.95,Month-to-month,1,No,0.6750178
7339-POGZN,Low-Value,50.7,Month-to-month,4,No,0.6745399
4633-MKHYU,High-Value,88.4,Month-to-month,9,No,0.6744937
2433-KMEAS,Low-Value,54.45,Month-to-month,22,Yes,0.67434865
8714-CTZJW,High-Value,82.85,Month-to-month,4,No,0.67418504
6654-QGBZZ,Low-Value,19.9,Month-to-month,1,No,0.6741051
6876-ADESB,Low-Value,48.95,Month-to-month,1,Yes,0.6740805
0601-WZHJF,Low-Value,46.35,Month-to-month,14,Yes,0.67390734
4745-LSPLO,Low-Value,20.5,Month-to-month,1,Yes,0.67357117
2002-MZHWP,Low-Value,20.5,Month-to-month,1,Yes,0.67357117
4255-DDUOU,Low-Value,20.5,Month-to-month,1,Yes,0.67357117
3803-KMQFW,Low-Value,20.55,Month-to-month,1,Yes,0.67357117
1089-HDMKP,Low-Value,54.55,Month-to-month,11,No,0.67342776
0928-JMXNP,Low-Value,29.9,Month-to-month,4,No,0.67319447
0867-MKZVY,High-Value,82.4,Month-to-month,20,Yes,0.6727722
9831-BPFRI,High-Value,89.55,One year,39,Yes,0.67215765
5365-LLFYV,Low-Value,45.85,Month-to-month,2,No,0.6720648
3668-QPYBK,Low-Value,53.85,Month-to-month,2,Yes,0.67159617
6728-WYQBC,Low-Value,20.95,Month-to-month,1,No,0.6715687
2860-RANUS,High-Value,85.8,Month-to-month,20,Yes,0.67132443
0322-CHQRU,Low-Value,45.35,Month-to-month,2,Yes,0.67119104
9588-OZDMQ,Low-Value,45.0,Month-to-month,2,No,0.67119104
3096-IZETN,High-Value,78.1,Month-to-month,12,Yes,0.6707525
0196-JTUQI,High-Value,75.2,Month-to-month,9,No,0.67074984
5628-FCGYG,High-Value,84.1,Month-to-month,21,No,0.6706252
5950-AAAGJ,High-Value,84.3,Month-to-month,18,No,0.67050064
3506-LCJDC,Low-Value,19.95,Month-to-month,1,Yes,0.67016125
8685-WHQPW,High-Value,74.4,Month-to-month,22,Yes,0.6698973
4625-EWPTF,Low-Value,30.45,Month-to-month,8,Yes,0.66949266
7321-PKUYW,High-Value,90.15,Month-to-month,11,Yes,0.66891617
7434-SHXLS,Low-Value,20.9,Month-to-month,1,Yes,0.66889524
5624-BQSSA,Low-Value,20.95,Month-to-month,1,Yes,0.66889524
0426-TIRNE,Low-Value,20.9,Month-to-month,1,Yes,0.66889524
8267-KFGYD,Low-Value,21.05,Month-to-month,1,No,0.66889524
7901-HXJVA,High-Value,76.45,Month-to-month,14,No,0.668685
7206-PQBBZ,Low-Value,70.2,Month-to-month,11,No,0.6681476
6023-YEBUP,High-Value,100.95,Month-to-month,3,Yes,0.66802585
6257-RJOHI,Low-Value,50.8,Month-to-month,4,No,0.668025
5442-XSDCW,High-Value,79.5,Month-to-month,11,Yes,0.66791415
1750-CSKKM,Low-Value,55.35,Month-to-month,9,Yes,0.6677523
1575-KRZZE,Low-Value,55.2,Month-to-month,4,No,0.66741776
5404-GGUKR,Low-Value,51.35,Month-to-month,5,No,0.6661018
0475-RIJEP,High-Value,77.85,Month-to-month,43,Yes,0.6659692
2391-SOORI,Low-Value,49.35,Month-to-month,4,Yes,0.665883
3755-JBMNH,High-Value,71.8,Month-to-month,16,Yes,0.66551775
2770-NSVDG,Low-Value,29.1,Month-to-month,24,No,0.66482466
0761-AETCS,Low-Value,19.3,Month-to-month,1,Yes,0.66429365
5298-GSTLM,High-Value,101.4,One year,60,No,0.66410345
3620-MWJNE,Low-Value,54.45,Month-to-month,2,No,0.6640242
5076-YVXCM,High-Value,83.4,Month-to-month,51,No,0.6637453
8749-CLJXC,Low-Value,20.05,Month-to-month,1,No,0.66320586
4661-NJEUX,Low-Value,20.05,Month-to-month,1,No,0.66320586
2812-SFXMJ,Low-Value,20.05,Month-to-month,1,No,0.66320586
9962-BFPDU,Low-Value,20.05,Month-to-month,1,No,0.66320586
3030-ZKIWL,Low-Value,20.05,Month-to-month,1,No,0.66320586
7096-UCLNH,Low-Value,20.05,Month-to-month,1,No,0.66320586
3707-LRWZD,High-Value,84.05,One year,32,Yes,0.66030675
8901-HJXTF,Low-Value,29.2,Month-to-month,12,Yes,0.66009015
3050-GBUSH,Low-Value,34.8,Month-to-month,3,No,0.6593125
5759-RCVCB,Low-Value,35.2,Month-to-month,3,Yes,0.6593125
7401-RUBNK,High-Value,74.8,Month-to-month,18,No,0.65891427
9003-CPATH,High-Value,79.9,Month-to-month,42,No,0.65818805
9824-BEMCV,Low-Value,69.0,Month-to-month,17,Yes,0.65767014
0916-QOFDP,High-Value,95.8,Month-to-month,14,No,0.6573473
9445-ZUEQE,High-Value,85.2,Month-to-month,27,No,0.6569297
2831-EBWRN,Low-Value,45.9,Month-to-month,4,No,0.65656304
